bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
3,2.5,1980,4500,2.0,0,0,3,7,1980.0,0,2012,0,47.3671,-122.113,2200,4500
4,2.25,2260,43847,2.0,0,0,3,8,2260.0,0,1982,0,47.7713,-122.129,2470,37304
2,1.5,1200,5773,2.0,0,0,3,7,1200.0,0,1985,0,47.4723,-122.19,1530,4576
2,2.5,1160,1219,3.0,0,0,3,8,1160.0,0,2007,0,47.6543,-122.358,1320,2800
2,0.5,580,6900,1.0,0,0,3,5,580.0,0,1941,0,47.5135,-122.262,1570,5040
5,2.5,3160,8000,1.0,0,0,4,7,1580.0,1580,1960,0,47.5735,-122.208,2440,8079
2,1.0,990,10556,2.0,0,0,3,7,990.0,0,1981,0,47.5118,-122.188,1350,7295
3,1.0,1140,5000,1.0,0,0,3,7,1140.0,0,1960,0,47.5535,-122.362,1140,5000
4,2.5,2520,9604,2.0,0,0,3,9,2520.0,0,1990,0,47.3893,-122.216,2540,9793
4,1.75,2950,9025,1.0,0,2,4,8,1780.0,1170,1975,0,47.7128,-122.223,2120,9600
4,1.75,3990,13470,2.0,0,0,3,11,3990.0,0,2006,0,47.5305,-122.131,5790,13709
4,2.5,2040,8400,1.0,0,0,3,8,1420.0,620,1963,0,47.5512,-122.17,2540,8925
4,2.5,2600,11542,1.5,0,0,4,9,2200.0,400,1939,0,47.7076,-122.377,2840,10960
3,2.5,2230,5050,2.0,0,0,3,7,2230.0,0,2006,0,47.3359,-122.055,2260,5050
4,1.0,1800,12485,1.0,0,0,5,7,950.0,850,1955,0,47.5729,-122.147,1290,9840
4,2.5,2540,4241,2.0,0,0,3,8,2540.0,0,2009,0,47.7073,-122.112,3010,4929
3,1.75,1260,9346,1.0,0,0,4,7,1260.0,0,1963,0,47.3713,-122.186,1800,9705
4,2.5,2380,9362,2.0,0,0,3,8,2380.0,0,2000,0,47.3148,-122.349,2190,9840
3,1.75,2100,5000,1.5,0,0,3,8,2100.0,0,1916,0,47.6776,-122.36,1830,4200
2,1.0,800,5080,1.0,0,0,3,7,800.0,0,1938,0,47.6978,-122.314,1560,5110
3,1.0,920,5546,1.0,0,0,2,6,920.0,0,1928,0,47.7114,-122.284,1300,5546
4,3.0,3990,7838,2.0,0,0,3,9,3990.0,0,2003,0,47.6857,-122.046,3370,6814
3,2.0,1200,6074,1.0,0,0,3,7,1200.0,0,1968,0,47.325,-122.205,1430,6338
4,2.0,2260,8457,2.0,0,0,3,9,2260.0,0,1992,0,47.6251,-122.03,2410,7713
3,1.75,1790,12000,1.0,0,0,3,7,1040.0,750,1960,0,47.3945,-122.313,1840,12000
3,2.5,1980,9061,2.0,0,0,4,8,1980.0,0,1987,0,47.6366,-122.029,1930,8869
5,3.0,3910,16200,1.0,0,0,4,9,2890.0,1020,1960,0,47.6326,-122.217,3620,16200
3,2.0,2660,192099,1.0,0,0,4,9,2660.0,0,1964,0,47.2098,-122.016,2570,43561
4,2.0,1530,6375,2.0,0,0,3,7,1530.0,0,1942,1983,47.4692,-122.162,1500,8712
3,2.25,1780,8784,1.0,0,0,3,7,1230.0,550,1977,0,47.701,-122.172,1780,7704
2,1.5,1120,1024,2.0,0,0,3,8,1120.0,0,1970,1998,47.6175,-122.298,1120,1549
3,1.0,1050,8583,1.0,0,0,5,6,1050.0,0,1955,0,47.7451,-122.339,1460,7351
2,1.0,880,7683,1.0,0,0,3,6,880.0,0,1942,0,47.7145,-122.361,1370,7695
5,2.5,2720,5000,1.5,0,0,4,7,1530.0,1190,1939,0,47.6827,-122.376,1210,5000
5,2.5,3070,34991,2.0,0,0,3,9,3070.0,0,1995,0,47.4721,-122.148,2150,19515
4,1.0,2240,7620,1.0,0,0,3,7,1120.0,1120,1966,0,47.5089,-122.346,1080,7620
3,2.0,1870,5909,1.0,0,0,3,7,1270.0,600,1986,0,47.3665,-122.183,1870,7887
5,2.5,1990,6840,2.0,0,0,4,7,1990.0,0,1974,0,47.7162,-122.166,1990,7150
3,2.25,1358,1196,3.0,0,0,3,7,1358.0,0,2007,0,47.7052,-122.346,1358,1196
3,1.0,950,9451,1.0,0,0,4,7,950.0,0,1977,0,47.7308,-122.19,1480,8352
3,2.25,2880,7200,1.0,0,0,3,8,1710.0,1170,1970,0,47.7707,-122.35,1880,10200
4,3.0,2980,44431,2.0,0,0,2,10,2640.0,340,1981,0,47.7154,-122.161,2010,7332
3,2.5,1920,9812,2.0,0,0,3,8,1920.0,0,2000,0,47.7633,-122.243,1830,10534
5,3.5,2420,4670,2.0,0,0,3,7,2420.0,0,2013,0,47.5241,-122.285,1430,4468
3,1.5,1300,3348,1.5,0,0,3,7,1300.0,0,1904,2014,47.592,-122.307,1590,2577
3,2.5,2440,5750,2.0,0,2,3,9,1980.0,460,2000,0,47.565,-122.381,1520,5750
3,1.75,1300,4127,1.0,0,0,4,6,650.0,650,1918,1953,47.5353,-122.352,1420,4000
3,2.5,2270,9600,2.0,0,0,3,9,2270.0,0,1990,0,47.7388,-122.206,2580,9617
4,1.75,1910,77574,1.0,0,0,4,8,1910.0,0,1971,0,47.3932,-122.12,2130,37026
4,2.5,2630,6247,2.0,0,0,3,8,2630.0,0,1992,0,47.5662,-122.0,2130,4668
4,2.5,3280,16575,1.0,0,0,3,9,2190.0,1090,1972,0,47.426,-122.285,1570,13209
4,1.0,1360,5814,1.5,0,0,2,6,1360.0,0,1900,0,47.6038,-122.314,1010,5814
3,2.0,1030,7260,1.0,0,0,3,6,1030.0,0,1947,0,47.5113,-122.347,1380,8100
4,3.25,5370,20388,2.0,0,4,4,11,5370.0,0,1990,0,47.405,-122.331,2770,22270
3,2.5,1420,1438,2.0,0,0,3,9,1280.0,140,2003,0,47.6265,-122.323,1490,1439
4,2.25,2120,3794,2.0,0,0,4,7,1420.0,700,1926,0,47.6893,-122.359,1420,3840
3,2.5,1880,3054,2.0,0,0,3,8,1880.0,0,1988,0,47.6091,-122.147,1840,3815
4,5.0,6055,21630,1.0,0,3,4,12,3555.0,2500,1996,0,47.5524,-122.112,4890,19223
4,2.5,2620,9525,2.5,0,0,4,9,2620.0,0,1974,0,47.5631,-122.219,2580,9525
3,2.25,1490,4522,2.0,0,0,3,7,1490.0,0,2009,0,47.7611,-122.233,1580,4667
3,1.75,1690,5080,1.0,0,0,3,7,1190.0,500,1976,0,47.5312,-122.348,1300,5080
6,4.0,3180,6551,2.0,0,0,3,9,3180.0,0,2014,0,47.6236,-122.023,3230,7602
3,1.5,2060,44866,1.0,0,0,3,8,2060.0,0,1953,0,47.7503,-122.051,2320,43995
4,2.75,2890,7821,2.0,0,0,3,9,2890.0,0,2014,0,47.554,-122.189,2890,10108
3,1.0,1000,8470,1.0,0,0,4,6,1000.0,0,1963,0,47.3056,-122.37,1020,8470
2,1.0,1300,6617,1.0,0,0,3,7,1300.0,0,1986,0,47.7238,-122.302,1820,7800
3,2.5,1470,1445,2.0,0,0,3,8,1160.0,310,2005,0,47.5468,-121.998,1470,1525
3,1.5,2220,8994,1.0,0,0,4,8,1110.0,1110,1962,0,47.5473,-122.172,2220,8994
3,1.0,1340,7260,1.5,0,0,3,7,1340.0,0,1953,0,47.7016,-122.295,1830,6822
2,2.5,2170,7665,1.0,0,2,3,8,2170.0,0,2013,0,47.7112,-122.019,2300,7100
4,2.5,2040,21781,2.0,0,0,3,8,2040.0,0,1994,0,47.6458,-121.904,2410,21781
4,2.0,2030,103672,1.0,0,0,4,7,2030.0,0,1969,0,47.1647,-121.973,1560,325393
4,2.5,3650,7784,2.0,0,0,3,9,3650.0,0,2006,0,47.7066,-122.101,3150,6442
3,1.0,1330,9540,1.0,0,0,4,7,1330.0,0,1971,0,47.758,-122.075,1250,10350
3,1.5,1160,10125,1.0,0,0,4,7,1160.0,0,1959,0,47.4919,-122.151,1440,10018
5,2.25,2120,4000,1.5,0,0,4,7,1720.0,400,1910,0,47.644,-122.353,1960,4000
3,2.75,3580,14217,2.0,0,3,4,10,2210.0,1370,1989,0,47.3244,-122.379,3990,14674
3,1.0,910,10575,1.0,0,0,4,7,910.0,0,1968,0,47.2741,-122.301,1470,10425
5,1.75,2460,14100,1.0,0,0,3,7,1380.0,1080,1972,0,47.7452,-122.224,2028,11078
2,2.25,1060,1209,2.0,0,0,3,8,940.0,120,2006,0,47.6369,-122.327,1300,1169
3,2.25,1322,1796,2.0,0,0,3,8,1087.0,235,2005,0,47.5976,-122.298,1690,2025
3,2.75,2980,12600,1.5,0,0,3,8,1590.0,1390,1941,2012,47.674,-122.196,1520,9660
5,2.5,3410,4726,2.0,0,0,3,9,3410.0,0,2007,0,47.5459,-122.184,2810,5129
4,2.5,1890,8505,1.0,0,0,3,8,1290.0,600,1980,0,47.6796,-122.115,1720,9600
4,2.75,3190,8737,2.0,0,0,3,9,3190.0,0,2006,0,47.523,-121.877,3240,7131
5,2.5,2900,9799,1.0,0,0,3,8,1450.0,1450,1959,0,47.6255,-122.208,2810,9687
4,3.5,2770,8763,2.0,0,0,3,8,2100.0,670,1996,0,47.2625,-122.308,2030,7242
4,2.5,3370,5000,2.0,0,0,3,9,3370.0,0,2006,0,47.541,-121.998,3370,5237
3,1.0,1470,9750,1.0,0,0,3,7,1470.0,0,1963,0,47.7155,-122.194,1300,9750
3,3.5,4380,6350,2.0,0,0,3,8,2780.0,1600,1900,1999,47.6981,-122.368,1830,6350
3,3.5,2380,6250,2.0,0,3,3,8,1670.0,710,1997,0,47.5137,-122.252,2540,4010
4,2.75,3390,6298,2.0,0,0,3,9,3390.0,0,2011,0,47.5906,-122.062,3390,7111
4,2.5,2630,8580,1.0,0,0,4,9,1700.0,930,1977,0,47.5916,-122.166,2430,10240
4,2.5,1780,6000,2.0,0,0,3,7,1780.0,0,1991,0,47.3828,-122.302,1630,6000
3,2.5,2870,5490,2.0,0,0,3,9,2870.0,0,2008,0,47.4471,-122.207,3040,5442
4,1.0,1940,5753,1.5,0,0,3,7,1940.0,0,1947,0,47.7188,-122.358,2170,6075
3,2.0,2090,15790,1.0,0,0,3,9,2090.0,0,1992,0,47.7296,-122.199,1820,8770
3,1.5,1280,4366,2.0,0,0,4,6,1280.0,0,1985,0,47.335,-122.215,1280,4366
3,1.0,1540,9028,1.0,0,0,4,6,1540.0,0,1968,0,47.6698,-122.177,1450,9028
5,2.75,2210,13500,1.0,0,0,5,7,1460.0,750,1963,0,47.4468,-122.282,1590,10850
2,1.75,1910,12142,1.0,0,0,3,9,1910.0,0,1976,0,47.6276,-122.053,2580,12326
3,2.25,2480,8755,2.0,0,0,3,8,2480.0,0,1979,0,47.4543,-122.125,2280,9940
3,2.5,2180,5000,1.0,0,0,4,8,1240.0,940,1977,0,47.5828,-122.396,2000,5000
2,1.0,770,9715,1.0,0,0,4,6,770.0,0,1942,0,47.4924,-122.312,1140,9715
4,2.75,3770,10900,2.0,0,2,5,9,3070.0,700,1924,0,47.5849,-122.29,3000,5000
4,2.25,2070,8720,1.0,0,0,5,8,1360.0,710,1974,0,47.6678,-122.182,2180,8510
2,2.5,2390,6928,2.0,0,3,4,8,1810.0,580,1949,1982,47.5101,-122.391,2390,12852
4,1.75,2120,9706,1.0,0,0,3,7,1370.0,750,1965,0,47.4939,-122.297,1730,11337
4,2.25,2130,5337,2.0,0,0,3,7,2130.0,0,2001,0,47.7237,-121.959,2300,6930
6,3.0,2480,9720,2.0,0,0,3,8,2480.0,0,1972,0,47.6127,-122.145,2480,9200
5,3.0,2380,5000,2.0,0,0,5,7,2380.0,0,1909,0,47.6722,-122.389,1800,4650
3,1.5,1220,835,1.5,0,0,4,6,1220.0,0,1950,0,47.6981,-122.341,1360,1251
3,1.5,2140,47743,1.5,0,0,3,9,2140.0,0,1978,0,47.5402,-122.365,1060,6016
3,1.5,1630,6625,1.0,0,0,5,7,980.0,650,1980,0,47.29,-122.368,1440,7145
2,2.25,1230,989,3.0,0,0,3,8,1230.0,0,2007,0,47.6975,-122.348,1230,1223
2,1.0,750,5217,1.0,0,0,4,6,750.0,0,1943,0,47.5188,-122.353,760,4440
5,2.0,2330,6783,1.0,0,0,3,7,1310.0,1020,1956,0,47.6955,-122.295,1930,6783
4,2.25,2590,10002,1.0,0,0,4,8,1340.0,1250,1968,0,47.7689,-122.266,1550,10436
4,2.5,2390,9600,2.0,0,0,3,7,2390.0,0,1996,0,47.3289,-122.001,1900,9603
3,2.5,1660,5250,2.0,0,0,4,8,1660.0,0,1988,0,47.3541,-122.3,1630,5505
2,1.0,720,4125,1.0,0,0,4,6,720.0,0,1943,0,47.5245,-122.354,1000,6100
2,1.0,1630,12059,1.0,0,0,3,7,1270.0,360,1947,0,47.7228,-122.314,1660,8800
4,3.25,2050,5000,2.0,0,0,4,8,1370.0,680,1987,0,47.6235,-122.298,1720,5000
3,2.5,2060,4200,2.0,0,0,3,8,2060.0,0,2014,0,47.3706,-122.017,2370,4200
3,1.5,2160,2260,2.0,0,2,5,8,1620.0,540,1917,0,47.6321,-122.371,2570,2400
4,1.75,1560,31299,1.0,0,0,4,7,1560.0,0,1965,0,47.3384,-122.164,2460,44907
3,2.5,2060,2551,2.0,0,0,3,8,1900.0,160,2001,0,47.5881,-122.165,2060,2936
3,1.75,1570,4875,1.0,0,0,4,7,1310.0,260,1977,0,47.3621,-122.094,1380,5200
3,1.5,1140,3104,2.0,0,0,3,7,1140.0,0,1988,0,47.5707,-122.018,1150,2981
3,2.5,2610,8481,2.0,0,0,3,10,2610.0,0,1993,0,47.5535,-122.115,3140,10008
9,4.0,4620,5508,2.5,0,0,3,11,3870.0,750,1915,0,47.6684,-122.309,2710,4320
4,2.5,1790,6590,2.0,0,0,3,7,1790.0,0,2005,0,47.4829,-122.128,1950,5180
4,2.0,2180,8800,1.0,0,0,5,7,1170.0,1010,1977,0,47.3676,-122.046,1630,8800
4,2.75,3430,13907,2.0,0,0,3,11,3430.0,0,1995,0,47.5879,-121.993,3250,13851
4,2.25,2300,9100,1.0,0,0,3,7,1280.0,1020,1977,0,47.4576,-122.16,1640,9100
4,1.75,1860,9112,1.0,0,0,4,7,1110.0,750,1963,0,47.3792,-122.282,1570,9112
4,2.75,2400,12469,1.0,0,2,4,8,1760.0,640,1958,0,47.5861,-122.112,2400,10400
3,1.75,1060,38644,1.0,0,0,3,7,1060.0,0,1983,0,47.7442,-122.072,1310,11416
4,2.5,2380,6124,2.0,0,0,3,8,2380.0,0,1997,0,47.3662,-122.175,2170,6097
4,2.0,2840,13367,1.0,0,0,3,7,1420.0,1420,1952,0,47.6237,-122.21,2840,12744
4,1.75,2360,8116,1.0,0,0,4,7,1180.0,1180,1916,1970,47.7635,-122.335,1670,8160
5,3.5,4330,11979,1.0,0,4,3,12,2090.0,2240,2008,0,47.6251,-122.218,4320,12000
4,2.5,1850,6663,2.0,0,0,3,7,1850.0,0,1990,0,47.3618,-122.195,1850,6417
4,1.75,2370,5000,1.5,0,2,3,8,1770.0,600,1919,0,47.6779,-122.357,2100,4550
3,2.0,2350,15021,1.0,0,0,4,8,1770.0,580,1976,0,47.6408,-122.219,3530,15715
2,2.25,1280,835,2.0,0,0,3,7,1080.0,200,2009,0,47.5592,-122.284,1280,1246
2,2.5,1230,987,2.0,0,0,3,7,1060.0,170,2011,0,47.6007,-122.305,1290,1328
4,2.5,2130,4028,2.0,0,0,3,8,2130.0,0,2014,0,47.5108,-122.363,1830,7817
3,2.5,1560,9600,1.0,0,0,3,7,1210.0,350,1964,0,47.457,-122.27,2070,9600
2,1.5,1170,1079,3.0,0,0,3,7,1170.0,0,2003,0,47.6607,-122.333,1170,1116
5,2.75,2870,4461,1.0,0,0,3,7,1650.0,1220,1976,0,47.675,-122.39,1890,4196
2,2.5,1640,1953,2.0,0,0,3,10,1640.0,0,2014,0,47.5639,-122.292,1820,2653
4,2.75,2620,6178,2.0,0,0,3,8,2620.0,0,2013,0,47.4823,-121.771,2790,6538
3,1.0,1530,2370,2.0,0,0,3,8,1530.0,0,1901,0,47.6108,-122.303,1310,2370
3,1.0,1120,32250,1.0,0,0,4,6,1120.0,0,1934,0,47.447,-122.482,1010,335289
5,1.0,1870,7800,1.0,0,0,3,7,1580.0,290,1962,0,47.5127,-122.321,1740,7808
2,2.5,1741,1439,2.0,0,0,3,8,1446.0,295,2007,0,47.7043,-122.209,2090,10454
4,3.0,2570,8022,1.0,0,0,4,8,1370.0,1200,1984,0,47.6956,-122.099,2090,8022
3,1.0,1360,6186,1.5,0,0,4,6,760.0,600,1941,0,47.7503,-122.334,1610,7453
3,1.0,970,6828,1.0,0,0,3,6,970.0,0,1928,0,47.5476,-122.36,1160,11666
3,2.25,1460,968,2.0,0,0,3,7,1140.0,320,2003,0,47.6601,-122.4,1460,1531
5,2.25,3040,8111,2.0,0,0,3,8,3040.0,0,1984,0,47.7157,-122.103,2020,8304
4,3.5,5000,38012,2.0,0,0,3,11,3610.0,1390,2004,0,47.554,-122.036,3850,18054
5,3.25,3500,7254,2.0,0,0,3,8,2760.0,740,2005,0,47.5444,-121.881,2820,6317
2,1.5,1190,1265,3.0,0,0,3,7,1190.0,0,2005,0,47.7274,-122.357,1390,1756
3,1.0,1590,4080,1.5,0,0,3,7,1590.0,0,1922,0,47.662,-122.326,1570,4080
4,3.25,3620,5131,2.0,0,3,4,11,2350.0,1270,1927,0,47.6499,-122.37,2550,5174
5,2.0,1700,7314,1.0,0,0,3,7,1000.0,700,1956,0,47.549,-122.305,2000,7176
4,2.5,2960,37430,2.0,0,0,3,9,2960.0,0,1990,0,47.3988,-122.023,2800,36384
4,2.5,4700,49658,2.0,0,0,3,10,4700.0,0,1999,0,47.5878,-122.022,2870,49658
4,2.0,2240,9240,1.0,0,0,3,7,1120.0,1120,1968,0,47.3666,-122.288,2040,8250
4,2.0,3140,10875,1.0,0,1,3,7,1940.0,1200,1939,1969,47.6656,-122.406,3300,10080
2,1.0,1040,5700,1.0,0,0,3,6,1040.0,0,1922,0,47.519,-122.26,1380,5700
3,2.5,2270,9822,2.0,0,0,3,9,2270.0,0,1988,0,47.6685,-122.137,2790,8089
3,1.5,1390,1882,2.0,0,0,3,7,1390.0,0,2014,0,47.5667,-122.297,1490,2175
4,2.5,2770,9751,2.0,0,0,3,8,2770.0,0,1989,0,47.3739,-122.126,2370,6950
3,1.0,1320,8450,1.0,0,0,3,6,880.0,440,1961,0,47.3278,-122.337,1320,8450
4,2.5,2540,32647,2.0,0,0,3,9,2540.0,0,1996,0,47.6324,-121.988,2740,32647
4,2.5,1780,11130,1.0,0,0,5,8,1780.0,0,1962,0,47.5931,-122.178,2610,11130
3,1.75,1480,6592,1.0,0,0,4,7,1080.0,400,1978,0,47.2982,-122.378,1660,7150
4,1.0,2080,5500,1.0,0,0,3,7,1040.0,1040,1941,0,47.6838,-122.386,1280,4000
3,2.0,1550,4000,1.0,0,0,3,7,940.0,610,1955,0,47.6379,-122.387,1880,4000
3,1.75,1770,2800,1.5,0,0,3,7,1770.0,0,1914,0,47.6631,-122.357,1630,3254
4,3.0,2190,5085,2.0,0,0,4,8,2190.0,0,1992,0,47.5693,-122.002,2130,5142
3,2.5,3180,10492,2.0,0,2,3,10,3180.0,0,1991,0,47.655,-122.124,3000,9812
4,2.5,2190,8100,1.0,0,0,4,8,1250.0,940,1978,0,47.3131,-122.392,2100,8840
3,2.5,1528,7616,2.0,0,0,3,7,1528.0,0,2011,0,47.3774,-122.186,1850,7340
2,2.25,1240,1172,2.0,0,0,3,8,1000.0,240,2008,0,47.5877,-122.316,1260,1111
3,1.0,940,8377,1.0,0,0,4,7,940.0,0,1952,0,47.5974,-122.2,1710,6900
3,2.75,2730,11936,2.0,0,2,3,8,1530.0,1200,1978,0,47.6987,-122.231,2810,12333
4,2.5,1560,7800,2.0,0,0,3,7,1560.0,0,1997,0,47.514,-122.316,1160,7800
2,1.0,1060,7193,1.0,0,0,3,7,1060.0,0,1926,0,47.7102,-122.356,1980,7560
3,1.0,900,8100,1.0,0,0,4,6,900.0,0,1959,0,47.2866,-122.221,1000,7830
4,2.5,2800,28254,2.0,0,0,3,9,2800.0,0,2001,0,47.3552,-122.063,2530,4694
4,2.5,2641,8615,2.0,0,0,3,7,2641.0,0,1998,0,47.4038,-122.213,2641,8091
4,2.5,3230,7331,2.0,0,0,3,10,3230.0,0,2004,0,47.5823,-121.97,3480,7447
3,2.75,2030,7700,1.0,0,0,5,8,1400.0,630,1965,0,47.626,-122.112,1780,8160
3,2.75,2830,3496,2.0,0,0,3,8,2830.0,0,2012,0,47.5606,-122.011,2160,3501
4,2.5,2150,12028,2.0,0,0,4,8,2150.0,0,1982,0,47.7224,-122.101,1800,11777
4,2.5,3400,247421,2.0,0,0,3,9,3400.0,0,2001,0,47.3623,-121.971,3180,222156
3,1.75,1750,11180,1.0,0,0,3,8,1750.0,0,1968,0,47.4713,-122.117,1730,11180
2,2.5,2630,7957,2.0,0,0,3,8,2630.0,0,2003,0,47.7106,-122.023,2305,7220
2,2.5,3900,920423,2.0,0,0,3,12,3900.0,0,2009,0,47.5371,-121.756,2720,411962
4,2.0,2410,8712,1.0,0,0,3,7,1260.0,1150,1958,0,47.5729,-122.302,2220,6038
3,2.5,1260,895,3.0,0,0,3,7,1160.0,100,2009,0,47.7072,-122.336,1190,1095
3,2.5,1500,1375,2.0,0,0,3,9,1200.0,300,2014,0,47.6451,-122.375,1680,1627
4,2.25,1900,5000,1.0,0,0,3,7,1400.0,500,1963,0,47.6456,-122.387,1710,4994
3,1.5,1960,4080,1.5,0,0,3,7,1960.0,0,1915,0,47.6768,-122.31,1880,4080
3,1.0,1700,4165,1.5,0,0,3,7,1700.0,0,1918,0,47.5569,-122.277,1400,4165
4,2.25,1860,7000,1.0,0,0,3,8,1120.0,740,1979,0,47.3127,-122.339,1990,8937
4,2.25,2670,10050,1.0,0,0,4,8,1420.0,1250,1962,0,47.3792,-122.28,2190,10050
3,1.75,1560,6000,1.0,0,0,3,6,780.0,780,1944,0,47.6501,-122.384,1560,1734
3,1.0,1400,8710,1.0,0,0,4,7,1400.0,0,1948,0,47.5066,-122.377,1460,8710
3,1.0,980,7200,1.0,0,0,4,7,980.0,0,1950,0,47.5718,-122.395,1180,6572
2,2.25,1290,1334,3.0,0,0,3,8,1290.0,0,2007,0,47.6719,-122.382,1350,1334
4,1.75,1430,10500,1.0,0,0,4,7,1130.0,300,1960,0,47.6083,-122.132,2070,8640
3,2.0,1230,11502,1.0,0,0,4,7,1230.0,0,1984,0,47.7017,-122.127,1660,11727
4,2.0,2090,4000,1.0,0,0,3,6,1060.0,1030,1907,0,47.5893,-122.299,1590,4000
2,2.5,1340,1240,2.0,0,0,3,8,1150.0,190,2008,0,47.6858,-122.102,1280,1312
3,3.0,3270,38088,2.0,0,0,3,10,3270.0,0,1992,0,47.6692,-122.028,1870,37457
4,2.5,2050,7416,2.0,0,0,3,8,2050.0,0,1990,0,47.2658,-122.219,2050,7920
3,1.75,2090,7461,1.0,0,0,3,6,1200.0,890,1986,0,47.3764,-122.184,1420,7462
4,3.75,2810,10840,2.0,0,2,4,8,2070.0,740,1994,0,47.4861,-121.804,2370,11248
3,2.5,1720,6194,2.0,0,0,3,8,1720.0,0,1998,0,47.2624,-122.221,1720,6211
5,6.25,8670,64033,2.0,0,4,3,13,6120.0,2550,1965,2003,47.7295,-122.372,4140,81021
3,1.0,1340,9339,1.0,0,0,5,7,1340.0,0,1960,0,47.5407,-122.177,1310,9350
3,1.0,860,7467,1.0,0,0,3,6,860.0,0,1944,0,47.4947,-122.237,1280,7467
4,2.5,3420,17038,2.0,0,0,3,9,3420.0,0,2007,0,47.718,-122.241,2520,14190
3,1.0,1700,4750,1.5,0,0,4,6,1200.0,500,1909,0,47.6819,-122.389,1550,4750
3,3.0,1730,1902,3.0,0,0,3,8,1730.0,0,2014,0,47.6944,-122.377,1830,1804
3,2.25,1690,7320,2.0,0,0,3,7,1690.0,0,1987,0,47.3889,-122.316,1520,7450
2,2.0,1300,3850,1.0,0,0,3,7,800.0,500,1963,0,47.5395,-122.39,950,5500
3,2.5,1380,1590,2.0,0,0,3,9,1160.0,220,2012,0,47.5444,-122.375,1380,1590
3,1.75,1090,4500,1.5,0,0,5,8,1090.0,0,1929,0,47.5157,-122.256,1640,5225
4,2.5,3200,7545,2.0,0,0,3,7,3200.0,0,2003,0,47.3666,-122.03,2840,7137
3,1.0,1180,3400,1.5,0,0,3,8,1180.0,0,1907,0,47.6376,-122.353,1440,3400
4,1.75,1910,8171,1.0,0,0,3,7,1910.0,0,1986,0,47.35,-122.168,1910,7542
3,2.0,1350,11805,1.0,0,0,3,7,1350.0,0,1986,0,47.7313,-121.971,1350,14200
4,3.25,3266,5969,2.0,0,0,3,8,3266.0,0,2014,0,47.2975,-122.35,3087,5169
4,3.0,3570,10273,1.5,0,3,3,9,2630.0,940,1935,2007,47.6394,-122.077,3640,15324
3,1.0,1480,17360,1.0,0,1,3,8,1480.0,0,1954,0,47.5179,-122.387,2250,8720
3,1.0,1010,7838,1.0,0,0,4,6,1010.0,0,1977,0,47.7422,-121.981,1380,8128
3,2.5,2120,4512,2.0,0,0,3,8,2120.0,0,1988,0,47.75,-122.183,2000,4553
3,1.75,1730,6130,1.0,0,0,3,7,1480.0,250,1941,0,47.6978,-122.316,1730,6131
4,3.75,3820,53574,1.0,0,0,3,10,3820.0,0,1994,0,47.7337,-122.121,3140,54014
4,1.75,1820,6930,1.0,0,2,4,7,1320.0,500,1952,0,47.5053,-122.242,1820,6825
3,1.75,1460,7884,1.0,0,0,3,8,1460.0,0,1975,0,47.4457,-122.128,2050,7210
3,1.0,920,9812,1.0,0,0,4,7,920.0,0,1962,0,47.2958,-122.284,1188,9812
1,0.75,840,7203,1.5,0,0,3,6,840.0,0,1949,0,47.4756,-122.301,1560,8603
6,2.25,3830,11180,1.0,0,2,5,9,2440.0,1390,1962,0,47.5849,-122.113,2500,10400
2,1.0,840,5510,1.0,0,0,3,7,840.0,0,1955,0,47.5247,-122.391,1630,5510
2,2.0,860,3000,1.0,0,0,3,6,860.0,0,1906,0,47.5633,-122.288,1290,3500
3,2.5,1270,865,2.0,0,0,3,7,1080.0,190,2008,0,47.5351,-122.279,1630,7752
4,2.5,3540,18168,2.0,0,0,3,10,3540.0,0,1996,0,47.5441,-122.131,4130,11180
4,1.75,1850,65340,1.5,0,0,4,7,1850.0,0,1972,0,47.3468,-122.11,1750,40946
3,2.25,3740,22464,2.0,0,0,5,8,2330.0,1410,1966,0,47.6354,-122.196,2680,19564
4,2.0,2850,4497,1.5,0,1,3,7,1730.0,1120,1910,0,47.5876,-122.292,2450,6000
2,1.0,670,4720,1.0,0,0,4,6,670.0,0,1948,0,47.5243,-122.358,1480,4720
3,1.75,2590,32380,1.0,0,0,3,8,2590.0,0,1951,1994,47.7539,-122.37,2340,28456
4,2.0,1880,7500,1.0,0,0,5,6,980.0,900,1946,0,47.495,-122.266,1670,14350
3,2.25,2140,9990,1.0,0,0,4,8,2140.0,0,1962,0,47.3484,-122.298,2060,9990
4,3.5,3500,43560,2.0,0,0,3,9,2850.0,650,2014,0,47.5481,-122.103,3640,40545
3,1.75,1560,9452,1.0,0,0,4,8,1560.0,0,1974,0,47.5197,-122.18,2200,9985
2,1.75,1950,2719,1.0,0,0,5,7,1010.0,940,1919,0,47.6513,-122.346,1360,1256
3,1.0,1300,8284,1.0,0,0,3,7,1300.0,0,1968,0,47.3327,-122.306,1360,7848
4,1.5,3120,7680,1.0,0,3,3,8,1660.0,1460,1956,0,47.646,-122.39,2900,7680
3,2.25,1900,3960,1.5,0,0,3,8,1200.0,700,1905,0,47.6122,-122.298,1310,3960
4,2.25,1950,5950,1.0,0,0,3,8,1330.0,620,1947,0,47.639,-122.347,2600,5593
